source_csv,model,target,model_name,n_train,n_test,rmse,mae,r2,source_type,lag,threshold,rmse_levels,mae_levels,r2_levels
ecowas_df_synthetic_full_lag_zero_10.csv,MLP,tradeflow_imf_o,fatalities,3640,910,1.8988530036290612,1.375678920916393,0.4034647407079023,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,OLS Linear FE,combined_trade_baci,disorder,3640,910,1.2888837975387148,0.9883350478491272,0.6018662533312613,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,OLS Linear FE,tradeflow_baci,target,3640,910,1.871603666871493,1.5170778152550324,0.4593671894693228,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,OLS Linear FE,tradeflow_comtrade_d,disorder + perpetrator + target,3640,910,1.7629096850136177,1.3590745768701844,0.3915696235820289,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,OLS Linear FE,tradeflow_comtrade_o,disorder + event + perpetrator + target + fatalities,3640,910,1.760981861061673,1.3366171461342036,0.4132448134391493,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,OLS Linear FE,tradeflow_imf_d,target,3640,910,1.8687626639390635,1.490604089873405,0.3884850885545862,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,OLS Linear FE,tradeflow_imf_o,fatalities,3640,910,1.924723451692392,1.4632786472949344,0.3870993206898273,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,PPML FE,combined_trade_baci,total_conflicts,3640,910,1.451368093987721,1.0609103319131366,0.495156689964716,synthetic,0,10.0,258936.99009542732,105228.33958988416,0.333310520251573
ecowas_df_synthetic_full_lag_zero_10.csv,PPML FE,tradeflow_baci,total_conflicts,3640,910,2.0772528818896383,1.5564712998610757,0.3340319954332336,synthetic,0,10.0,167373.43092362906,61691.22898236372,0.3148181099103971
ecowas_df_synthetic_full_lag_zero_10.csv,PPML FE,tradeflow_comtrade_d,disorder,3640,910,1.874960944488273,1.4004112805902411,0.3117674438200798,synthetic,0,10.0,92260.53987214484,43280.93881153053,0.4772898304521925
ecowas_df_synthetic_full_lag_zero_10.csv,PPML FE,tradeflow_comtrade_o,perpetrator + target,3640,910,1.8624331050040803,1.3837763831410523,0.3436907315420008,synthetic,0,10.0,169050.73752028088,61757.875040668674,0.2868036805270167
ecowas_df_synthetic_full_lag_zero_10.csv,PPML FE,tradeflow_imf_d,fatalities,3640,910,2.102016728157765,1.6074530173784711,0.2263026847939772,synthetic,0,10.0,105408.6101776933,48473.253589792446,0.4452421642281932
ecowas_df_synthetic_full_lag_zero_10.csv,PPML FE,tradeflow_imf_o,target,3640,910,2.0761902249696087,1.5079812512323254,0.2868387940326066,synthetic,0,10.0,149348.5666031204,61427.70868237102,0.4058308571172263
ecowas_df_synthetic_full_lag_zero_10.csv,Random Forest,combined_trade_baci,fatalities,3640,910,1.305129021737481,0.966383798995919,0.591766766906825,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,Random Forest,tradeflow_baci,fatalities,3640,910,1.832357474874176,1.408388589857138,0.4818028350262098,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,Random Forest,tradeflow_comtrade_d,disorder,3640,910,1.7604658438884655,1.3782735086961762,0.3932553328076155,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,Random Forest,tradeflow_comtrade_o,fatalities,3640,910,1.7214666337146065,1.2874223228070183,0.4392821381373747,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,Random Forest,tradeflow_imf_d,fatalities,3640,910,1.79127905337102,1.3540109535688305,0.4381437077339686,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,Random Forest,tradeflow_imf_o,fatalities,3640,910,1.7137199141926531,1.2954206188574318,0.5141154232362095,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,XGBoost,combined_trade_baci,fatalities,3640,910,1.3425709846609664,0.9623264031762166,0.5680077291467562,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,XGBoost,tradeflow_baci,fatalities,3640,910,1.8574788460960503,1.4218587756003864,0.4674966095008852,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,XGBoost,tradeflow_comtrade_d,perpetrator,3640,910,1.7524445873909216,1.3074111526720096,0.3987717898664797,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,XGBoost,tradeflow_comtrade_o,fatalities,3640,910,1.7819317301396762,1.3149731817202135,0.3992008708402659,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,XGBoost,tradeflow_imf_d,total_conflicts,3640,910,1.808503548435385,1.3732432095875935,0.4272864155075156,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_10.csv,XGBoost,tradeflow_imf_o,total_conflicts,3640,910,1.7762369126046031,1.3485025635989016,0.4780183825008568,synthetic,0,10.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,MLP,combined_trade_baci,fatalities,3640,910,1.048251930304727,0.7759173851125953,0.598433080485203,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,MLP,tradeflow_baci,fatalities,3640,910,1.4901429399143389,1.132790043463468,0.4487593757034824,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,MLP,tradeflow_comtrade_d,total_conflicts,3640,910,1.3495286681532097,0.9692659352180284,0.4306060974526802,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,MLP,tradeflow_comtrade_o,fatalities,3640,910,1.3729913014706416,0.9644797600715882,0.4192479262853881,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,MLP,tradeflow_imf_d,fatalities,3640,910,1.495947772884692,1.0588552312241395,0.3711223150856575,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,MLP,tradeflow_imf_o,total_conflicts,3640,910,1.5081802073884738,1.0568241554595887,0.4306866884122361,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,OLS Linear FE,combined_trade_baci,disorder + perpetrator + target,3640,910,1.051966458417304,0.805855589981287,0.5955820970518317,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,OLS Linear FE,tradeflow_baci,disorder + perpetrator,3640,910,1.5259832696180622,1.2363113590088128,0.4219240504377848,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,OLS Linear FE,tradeflow_comtrade_d,disorder + event,3640,910,1.4096295756886228,1.092235253641453,0.378761175914392,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,OLS Linear FE,tradeflow_comtrade_o,fatalities,3640,910,1.3962585015565567,1.0627283889629275,0.3993978831108157,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,OLS Linear FE,tradeflow_imf_d,disorder + perpetrator,3640,910,1.5555392530694188,1.2354841871328917,0.3200213594200896,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,OLS Linear FE,tradeflow_imf_o,disorder + perpetrator + target,3640,910,1.575889247846619,1.2039455062876263,0.3784211204970195,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,PPML FE,combined_trade_baci,disorder,3640,910,1.1606078491728948,0.8780994195568277,0.5077365464957926,synthetic,0,100.0,260775.93892865605,106838.21156941736,0.3201247143639415
ecowas_df_synthetic_full_lag_zero_100.csv,PPML FE,tradeflow_baci,disorder,3640,910,1.6910703319697455,1.273136702787875,0.2900811667383659,synthetic,0,100.0,169005.2603002128,62776.39441401614,0.2996058146764843
ecowas_df_synthetic_full_lag_zero_100.csv,PPML FE,tradeflow_comtrade_d,disorder,3640,910,1.5541473080331736,1.178359441546838,0.2448504922246148,synthetic,0,100.0,91413.90694375982,43240.665734930975,0.4844173684363337
ecowas_df_synthetic_full_lag_zero_100.csv,PPML FE,tradeflow_comtrade_o,disorder + event + target,3640,910,1.4886349666217709,1.122754270541415,0.3172972857039277,synthetic,0,100.0,159250.96479771176,56896.42360278661,0.3674638345271916
ecowas_df_synthetic_full_lag_zero_100.csv,PPML FE,tradeflow_imf_d,perpetrator + target,3640,910,1.7925481976125863,1.378750514957726,0.0970265004281005,synthetic,0,100.0,101703.07054516189,47069.72407972061,0.4814024404906492
ecowas_df_synthetic_full_lag_zero_100.csv,PPML FE,tradeflow_imf_o,target,3640,910,1.71003809399727,1.268737405024708,0.2680921000948805,synthetic,0,100.0,148451.55081192215,61997.537971069374,0.4108470703121639
ecowas_df_synthetic_full_lag_zero_100.csv,Random Forest,combined_trade_baci,fatalities,3640,910,1.040837693981368,0.7746142289486623,0.6040935190907215,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,Random Forest,tradeflow_baci,fatalities,3640,910,1.4311884092046083,1.1057780987135124,0.4915140264085855,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,Random Forest,tradeflow_comtrade_d,fatalities,3640,910,1.329710084239233,1.0293918058029217,0.4472070351117498,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,Random Forest,tradeflow_comtrade_o,fatalities,3640,910,1.3353373514737212,0.996375689337938,0.4506650992923324,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,Random Forest,tradeflow_imf_d,fatalities,3640,910,1.421827378241098,1.088695990459452,0.4318970209704137,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,Random Forest,tradeflow_imf_o,fatalities,3640,910,1.3903766198074672,1.0374748948853587,0.5161510790378259,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,XGBoost,combined_trade_baci,disorder + event,3640,910,1.1066731614423002,0.8021508830314789,0.5524254919694115,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,XGBoost,tradeflow_baci,fatalities,3640,910,1.4900380218890896,1.1275564448123772,0.4488369965010079,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,XGBoost,tradeflow_comtrade_d,total_conflicts + fatalities,3640,910,1.3474942848523292,1.0004767934586256,0.4323214998293774,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,XGBoost,tradeflow_comtrade_o,fatalities,3640,910,1.3986056983639408,1.0111275950240628,0.39737688729598,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,XGBoost,tradeflow_imf_d,total_conflicts,3640,910,1.4862965872262968,1.111848108456027,0.379210614459944,synthetic,0,100.0,,,
ecowas_df_synthetic_full_lag_zero_100.csv,XGBoost,tradeflow_imf_o,fatalities,3640,910,1.4725468546522609,1.0716404208570962,0.4572708985989474,synthetic,0,100.0,,,
